475065535871710,Appvn,10000,2512,yes,yes,email ads_management public_profile installed 
17289117961,Slickdeals,50000,708,yes,yes,email ads_management public_profile installed 
2415716319,Animoto,10000,2681,yes,yes,user_photos email ads_management manage_pages publish_pages publish_actions public_profile installed 
620296824652755,Danger Dash,10000,2624,yes,yes,email ads_management public_profile installed 
406229512723084,War of Mercenaries,10000,1014,yes,yes,email ads_management publish_actions public_profile installed 
151687868200992,Aeria Games,10000,2530,yes,yes,email ads_management public_profile installed 
131285656905938,NewsHunt : India News | Jobs ,10000,1207,yes,yes,email ads_management public_profile installed 
106548749379931,21 questions,10000,2739,yes,yes,email ads_management public_profile installed 
266573370162061,Indy Cat,10000,1031,yes,yes,user_birthday user_location user_games_activity email ads_management publish_actions public_profile installed 
180603348626536,Fancy,10000,1482,yes,yes,user_birthday email ads_management publish_actions public_profile installed 
197600320304159,IOL,10000,1542,yes,yes,email ads_management public_profile installed 
213329668749353,Magic Jigsaw Puzzles,50000,647,yes,yes,user_photos email ads_management publish_actions public_profile installed 
219364554409,Boyaa Texas Poker,10000,1412,yes,yes,email ads_management publish_actions public_profile installed 
102628213125203,eBay,10000,2822,yes,yes,email ads_management public_profile installed 
155346004575672,Pixlr,8500,3305,yes,yes,email ads_management publish_actions public_profile installed 
202977333065494,Texas Holdem - Poker KinG Online,10000,1476,yes,yes,email ads_management public_profile installed 
231741123519264,Slacker Radio,10000,1837,yes,yes,user_birthday user_location email ads_management public_profile installed 
164366686937186,PhotoMania,10000,2724,yes,yes,user_photos email ads_management publish_actions public_profile installed 
110681498978502,Muzy.com,9100,3147,yes,yes,user_photos email ads_management publish_actions public_profile installed 
120495504667538,People Roulette,10000,2099,yes,yes,user_birthday email ads_management public_profile installed 
91018702399,Crackle,9100,3136,yes,yes,email ads_management publish_actions public_profile installed 
369725049716975,Heroes of Order & Chaos ,10000,1377,yes,yes,email ads_management public_profile installed 
134353166599417,Stupid Pigeon,6900,3871,yes,yes,email ads_management publish_actions public_profile installed 
425850510764995,hike,4600,4954,yes,yes,email ads_management public_profile installed 
98415887884,Imikimi,10000,1895,yes,yes,user_photos email ads_management publish_actions public_profile installed 
117784394919914,Menutab for Restaurants,6500,4000,yes,yes,email ads_management public_profile installed 
217507578283312,MeowChat,10000,1793,yes,yes,user_birthday email ads_management publish_actions public_profile installed 
144148175670416,Kizi,10000,2406,yes,yes,email ads_management public_profile installed 
175568195800784,SwiftKey Cloud,7200,3737,yes,yes,user_events user_status email ads_management public_profile installed 
105376512840036,UOL,8000,3444,yes,yes,user_birthday email ads_management public_profile installed 
128581025231,toGather,6000,4180,yes,yes,email ads_management public_profile installed 
80541436066,@Hugs,10000,2000,yes,yes,email ads_management publish_actions public_profile installed 
120727820568,Live Nation,9900,2963,yes,yes,user_likes rsvp_event email ads_management public_profile installed 
191050567575202,Groupon Deutschland,10000,1220,yes,yes,email ads_management public_profile installed 
167110672433,好康活動 Hot Deals,10000,2793,yes,yes,user_birthday user_likes user_videos email ads_management manage_pages public_profile installed 
327998323877350,Picmix,8900,3195,yes,yes,user_photos email ads_management publish_actions public_profile installed 
129748227041755,Monster Galaxy,7700,3540,yes,yes,email ads_management public_profile installed 
221094574568058,Xbox,10000,1680,yes,yes,email ads_management publish_actions public_profile installed 
124304810915979,ImageShack,6400,4052,yes,yes,email ads_management public_profile installed 
418380138296075,Cloud Raiders,10000,1750,yes,yes,email ads_management publish_actions public_profile installed 
295151753868210,BINGO Blingo,10000,1376,yes,yes,user_birthday user_location email ads_management publish_actions public_profile installed 
271259342962010,FreePrints,10000,938,yes,yes,user_photos email ads_management publish_actions public_profile installed 
231848490172785,Six-Guns,10000,2591,yes,yes,email ads_management publish_actions public_profile installed 
116141121768215,TheJournal.ie,10000,1103,yes,yes,user_birthday email ads_management publish_actions public_profile installed 
398107760206734,Quizkampen,10000,901,yes,yes,email ads_management public_profile installed 
123280101075687,Groupon Polska,10000,2144,yes,yes,email ads_management public_profile installed 
171701286220852,Football Management Ultra,10000,1344,yes,yes,email ads_management public_profile installed 
220782057940018,337.com,10000,2532,yes,yes,email ads_management public_profile installed 
173755104079,ShopYourWay,8600,3260,yes,yes,user_birthday user_likes email ads_management public_profile installed 
277984122314848,Extreme Road Trip 2,8000,3438,yes,yes,email ads_management public_profile installed 
126739610711965,NationBuilder,10000,2815,yes,yes,user_events rsvp_event email ads_management manage_pages publish_pages publish_actions public_profile installed 
310877173418,Norton Safe Web,3700,5547,yes,yes,email ads_management public_profile installed 
209002009923,Uplay,8600,3286,yes,yes,user_birthday email ads_management public_profile installed 
167960046548003,Downhill Snowboard,5900,4222,yes,yes,email ads_management publish_actions public_profile installed 
156663827834508,Where's My Water? 2,8600,3277,yes,yes,user_activities user_about_me email ads_management publish_actions public_profile installed 
359360087450311,HTML Page Tab #8,1200,10647,yes,yes,email ads_management public_profile installed 
111783915542681,CartolaFC,5500,4424,yes,yes,email ads_management public_profile installed 
139243329469945,Groupon Australia,10000,1658,yes,yes,email ads_management public_profile installed 
54975784392,Yidio,5000,4642,yes,yes,user_birthday user_location user_likes user_interests email ads_management publish_actions public_profile installed 
135044559891979,Groupon Espana,10000,1590,yes,yes,email ads_management public_profile installed 
